TIPO_PRODUTO,NOME_PRODUTO,DATA_FINALIZACAO_PROCESSO,CATEGORIA_REGULATORIA,NUMERO_REGISTRO_PRODUTO,DATA_VENCIMENTO_REGISTRO,NUMERO_PROCESSO,CLASSE_TERAPEUTICA,EMPRESA_DETENTORA_REGISTRO,SITUACAO_REGISTRO,PRINCIPIO_ATIVO,NOME-PRODUTO
MEDICAMENTO,DIPIRONA SÓDICA,25/06/2007,GENERICO,154230089.0,01/06/2027,25351086739200645,ANALGESICOS NAO NARCOTICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,DIPIRONA,DIPIRONA SODICA
MEDICAMENTO,DIPIRONA SÓDICA,06/04/2009,GENERICO,154230141.0,01/04/2029,25351158103200611,ANALGESICOS NAO NARCOTICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,DIPIRONA,DIPIRONA SODICA
MEDICAMENTO,DIPIRONA SÓDICA,06/04/2009,GENERICO,162410008.0,01/04/2029,25351326630200656,ANALGESICOS NAO NARCOTICOS,04656253000179 - MARIOL INDUSTRIAL LTDA,VÁLIDO,DIPIRONA,DIPIRONA SODICA
MEDICAMENTO,DIPIRONA SÓDICA,27/02/2012,GENERICO,155840280.0,01/05/2025,25351538823201149,ANALGESICOS NAO NARCOTICOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,DIPIRONA,DIPIRONA SODICA
MEDICAMENTO,DIPIRONA SÓDICA,14/05/2012,GENERICO,155840325.0,01/04/2028,25351538830201183,ANALGESICOS NAO NARCOTICOS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,DIPIRONA MONOIDRATADA,DIPIRONA SODICA
MEDICAMENTO,DIPIRONA SÓDICA,11/05/2015,GENERICO,183260110.0,01/06/2027,25351679929201452,ANALGESICOS NAO NARCOTICOS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,DIPIRONA,DIPIRONA SODICA
MEDICAMENTO,DIPIRONA SÓDICA,28/01/2019,GENERICO,105730622.0,01/05/2029,25351850832201858,ANALGESICOS NAO NARCOTICOS,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,DIPIRONA MONOIDRATADA,DIPIRONA SODICA
MEDICAMENTO,DIPIRONATI,26/08/2002,SIMILAR,147610007.0,01/08/2027,253510284610142,ANALGESICOS NAO NARCOTICOS,65271900000119 - NATIVITA IND. COM. LTDA.,VÁLIDO,DIPIRONA,DIPIRONATI
MEDICAMENTO,DIPRIN,20/06/2005,SIMILAR,154230046.0,01/06/2025,25351070990200345,ANALGESICOS NAO NARCOTICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,DIPIRONA,DIPRIN
MEDICAMENTO,DIPRIVAN,03/07/2017,NOVO,137640155.0,01/11/2028,25351022544201705,ANESTESICOS GERAIS INJETAVEIS,02433631000120 - ASPEN PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,PROPOFOL,DIPRIVAN
MEDICAMENTO,DIPROGENTA,10/08/2015,NOVO,178170786.0,01/03/2030,25351261628201549,GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  SULFATO DE GENTAMICINA,DIPROGENTA
MEDICAMENTO,DIPROPIONATO DE BECLOMETASONA,05/10/2015,GENERICO,110130277.0,01/10/2025,25351604351201333,ANTIASMATICOS,44363661000157 - GLENMARK FARMACÊUTICA LTDA,VÁLIDO,DIPROPIONATO DE BECLOMETASONA,DIPROPIONATO DE BECLOMETASONA
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA,11/10/2004,GENERICO,102350711.0,01/10/2029,25351151442200404,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,57507378000365 - EMS S/A,VÁLIDO,DIPROPIONATO DE BETAMETASONA,DIPROPIONATO DE BETAMETASONA
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA,29/10/2007,GENERICO,102350849.0,01/10/2012,25351485170200605,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,57507378000365 - EMS S/A,VÁLIDO,DIPROPIONATO DE BETAMETASONA,DIPROPIONATO DE BETAMETASONA
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA,29/10/2007,GENERICO,135690423.0,01/10/2012,25351487647200689,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,00923140000131 - EMS SIGMA PHARMA LTDA,VÁLIDO,DIPROPIONATO DE BETAMETASONA,DIPROPIONATO DE BETAMETASONA
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA,05/11/2007,GENERICO,105830545.0,01/11/2012,25351485233200615,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,DIPROPIONATO DE BETAMETASONA,DIPROPIONATO DE BETAMETASONA
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA + FOSFATO DISSÓDICO DE BETAMETASONA,10/11/2003,GENERICO,155840006.0,01/11/2028,25351034974200399,GLICOCORTICOIDES SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS,05161069000110 - BRAINFARMA INDÚSTRIA QUÍMICA E FARMACÊUTICA S.A,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  FOSFATO DISSODICO DE BETAMETASONA,DIPROPIONATO DE BETAMETASONA + FOSFATO DISSODICO DE BETAMETASONA
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA + FOSFATO DISSÓDICO DE BETAMETASONA,17/08/2015,GENERICO,100431146.0,01/08/2025,25351711346201491,GLICOCORTICOIDES SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  FOSFATO DISSODICO DE BETAMETASONA,DIPROPIONATO DE BETAMETASONA + FOSFATO DISSODICO DE BETAMETASONA
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA + FOSFATO DISSÓDICO DE BETAMETASONA,14/12/2015,GENERICO,141070110.0,01/12/2025,25351566575201526,GLICOCORTICOIDES SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS,02501297000102 - PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  FOSFATO DISSODICO DE BETAMETASONA,DIPROPIONATO DE BETAMETASONA + FOSFATO DISSODICO DE BETAMETASONA
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA + SULFATO DE GENTAMICINA,07/01/2005,GENERICO,102350713.0,01/01/2025,25351154365200436,GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA,57507378000365 - EMS S/A,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  SULFATO DE GENTAMICINA,DIPROPIONATO DE BETAMETASONA + SULFATO DE GENTAMICINA
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA + SULFATO DE GENTAMICINA,08/12/2008,GENERICO,143810127.0,01/12/2028,25351442319200734,GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA,02814497000107 - CIMED INDUSTRIA S.A,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  SULFATO DE GENTAMICINA,DIPROPIONATO DE BETAMETASONA + SULFATO DE GENTAMICINA
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA + ÁCIDO SALICÍLICO,21/01/2004,GENERICO,102350652.0,01/01/2029,25351038529200306,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,57507378000365 - EMS S/A,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  ACIDO SALICILICO,DIPROPIONATO DE BETAMETASONA + ACIDO SALICILICO
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA + ÁCIDO SALICÍLICO,12/05/2004,GENERICO,125680110.0,01/05/2029,25351069937200300,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  ACIDO SALICILICO,DIPROPIONATO DE BETAMETASONA + ACIDO SALICILICO
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA + ÁCIDO SALICÍLICO,19/09/2004,GENERICO,125680114.0,01/09/2029,25351095219200461,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  ACIDO SALICILICO,DIPROPIONATO DE BETAMETASONA + ACIDO SALICILICO
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA + ÁCIDO SALICÍLICO,26/01/2009,GENERICO,105830565.0,01/01/2029,25351146033200721,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  ACIDO SALICILICO,DIPROPIONATO DE BETAMETASONA + ACIDO SALICILICO
MEDICAMENTO,DIPROPIONATO DE BETAMETASONA + ÁCIDO SALICÍLICO,28/01/2019,GENERICO,126750342.0,01/01/2029,25351730510201893,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  ACIDO SALICILICO,DIPROPIONATO DE BETAMETASONA + ACIDO SALICILICO
MEDICAMENTO,DIPROSALIC,17/08/2015,NOVO,178170793.0,01/03/2029,25351268755201522,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  ACIDO SALICILICO,DIPROSALIC
MEDICAMENTO,DIPROSONE,17/08/2015,NOVO,178170799.0,01/05/2028,25351262485201551,GLICOCORTICOIDES TOP. SIMP. EXC. USO OFTALM.,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,DIPROPIONATO DE BETAMETASONA,DIPROSONE
MEDICAMENTO,DIPROSPAN,17/08/2015,NOVO,178170801.0,01/06/2025,25351262479201545,GLICOCORTICOIDES SISTEMICOS,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  FOSFATO DISSODICO DE BETAMETASONA,DIPROSPAN
MEDICAMENTO,DIPROZIL,14/04/2008,SIMILAR,143810117.0,01/04/2028,25351554818200773,GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA,02814497000107 - CIMED INDUSTRIA S.A,VÁLIDO,DIPROPIONATO DE BETAMETASONA +  SULFATO DE GENTAMICINA,DIPROZIL
MEDICAMENTO,DIRECTUS,23/04/2018,GENERICO,125680263.0,01/04/2028,25351790118201114,VASODILATADORES,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,CITRATO DE SILDENAFILA,DIRECTUS
MEDICAMENTO,DISFOSFATO DE CLOROQUINA,22/02/1991,SIMILAR,116950020.0,01/01/2016,2500101522483,ANTIMALARICOS,29346301000153 - LABORATÓRIO FARMACÊUTICO VITAMED LTDA,VÁLIDO,NAN,DISFOSFATO DE CLOROQUINA
MEDICAMENTO,DISI-TEC,16/09/2019,RADIOFARMACO,181000006.0,01/09/2029,25351398476201514,AGENTES DIAGNOSTICOS RADIOATIVOS,00402552000126 - COMISSAO NACIONAL DE ENERGIA NUCLEAR,VÁLIDO,DISOFENINA,DISI-TEC
MEDICAMENTO,DISPEPMED,22/01/1975,DINAMIZADO,102660011.0,01/01/2025,2599201591674,MEDICAMENTOS DINAMIZADOS COMPOSTOS,60862208000141 - FARMACIA E LABORATORIO HOMEOPATICO ALMEIDA PRADO LTDA,VÁLIDO,CHINA OFFICINALIS +  GRAPHITES +  NUX VOMICA +  SULPHUR,DISPEPMED
MEDICAMENTO,DISPLATA,20/06/2011,SIMILAR,100410140.0,01/07/2026,25351268300201049,CITOSTATICOS ALQUILANTES,49324221000104 - FRESENIUS KABI BRASIL LTDA,VÁLIDO,CARBOPLATINA,DISPLATA
MEDICAMENTO,DIUBLOK,03/07/2017,SIMILAR,194270069.0,01/05/2025,25351012248201701,ANTI-HIPERTENSIVOS-ASSOCIACOES MEDICAMENTOSAS,14806008000154 - MOMENTA FARMACÊUTICA LTDA.,VÁLIDO,ATENOLOL +  CLORTALIDONA,DIUBLOK
MEDICAMENTO,DIUPRESS,13/08/2007,NOVO,100430981.0,01/04/2025,25351321430200798,ASSOCIACAO DE FARMACOS COM ACAO DIURETICA,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,CLORIDRATO DE AMILORIDA +  CLORTALIDONA,DIUPRESS
MEDICAMENTO,DIUREMIDA,28/03/2003,SIMILAR,154230023.0,01/03/2028,25351222854200266,DIURETICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,FUROSEMIDA,DIUREMIDA
MEDICAMENTO,DIUREZIN,16/03/1995,SIMILAR,107150018.0,01/09/2025,2599100845080,DIURETICOS SIMPLES,44010437000181 - CAZI QUIMICA FARMACEUTICA INDUSTRIA E COMERCIO LTDA,VÁLIDO,HIDROCLOROTIAZIDA,DIUREZIN
MEDICAMENTO,DIURISA,27/12/2021,SIMILAR,100431407.0,01/08/2028,25351229127202192,DIURETICOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,FUROSEMIDA,DIURISA
MEDICAMENTO,DIURIT,30/12/1996,SIMILAR,104810051.0,01/12/2026,250000116769521,DIURETICOS,48113906000149 - 1FARMA INDUSTRIA FARMACEUTICA LTDA,VÁLIDO,FUROSEMIDA,DIURIT
MEDICAMENTO,DIURIX,04/06/2001,SIMILAR,103700104.0,01/05/2026,250000223359571,DIURETICOS SIMPLES,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,HIDROCLOROTIAZIDA,DIURIX
MEDICAMENTO,DIVA,26/06/2017,SIMILAR,135640001.0,01/05/2027,25351092344201781,ANTICONCEPCIONAIS,19136432000152 - EXELTIS LABORATORIO FARMACEUTICO LTDA,VÁLIDO,DROSPIRENONA +  ETINILESTRADIOL,DIVA
MEDICAMENTO,DIVA 20,19/03/2018,SIMILAR,135640004.0,01/03/2028,25351324454201517,ANTICONCEPCIONAIS,19136432000152 - EXELTIS LABORATORIO FARMACEUTICO LTDA,VÁLIDO,DROSPIRENONA +  ETINILESTRADIOL,DIVA 20
MEDICAMENTO,DIVALCON,10/02/2016,SIMILAR,105530373.0,01/02/2026,25351404693201327,ANTICONVULSIVANTES,56998701000116 - ABBOTT LABORATÓRIOS DO BRASIL LTDA,VÁLIDO,DIVALPROATO DE SODIO,DIVALCON
MEDICAMENTO,DIVALPROATO DE SODIO,25/06/2018,GENERICO,146820063.0,01/06/2028,25351969217201601,ANTICONVULSIVANTES,05035244000123 - SUN FARMACÊUTICA DO BRASIL LTDA,VÁLIDO,DIVALPROATO DE SODIO,DIVALPROATO DE SODIO
MEDICAMENTO,DIVALPROATO DE SODIO,05/11/2018,GENERICO,123520255.0,01/11/2028,25351565247201855,ANTICONVULSIVANTES,73663650000190 - RANBAXY FARMACÊUTICA LTDA,VÁLIDO,DIVALPROATO DE SODIO,DIVALPROATO DE SODIO
MEDICAMENTO,DIVALPROATO DE SÓDIO,06/12/2010,GENERICO,156510028.0,01/12/2025,25351419780200793,ANTICONVULSIVANTES,05254971000181 - ZYDUS NIKKHO FARMACÊUTICA LTDA,VÁLIDO,DIVALPROATO DE SODIO,DIVALPROATO DE SODIO
MEDICAMENTO,DIVEINS,14/12/2020,ESPECIFICO,103850117.0,01/12/2030,25351673177201999,ANTIVARICOSOS DE ACAO SISTEMICA,83874628000143 - LABORATÓRIO FARMACÊUTICO ELOFAR LTDA,VÁLIDO,DIOSMINA +  HESPERIDINA,DIVEINS
MEDICAMENTO,DIVELOL,26/01/1998,SIMILAR,101460065.0,01/05/2027,250000048959714,BETABLOQUEADORES SIMPLES,61150447000131 - LABORATÓRIOS BALDACCI LTDA,VÁLIDO,CARVEDILOL,DIVELOL
MEDICAMENTO,DIVENA,19/12/2016,SIMILAR,105730503.0,01/12/2026,25351388036201540,ANTIACIDOS E ANTIULCEROSOS SIMPLES,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,PANTOPRAZOL MAGNESICO DI-HIDRATADO,DIVENA
MEDICAMENTO,DIVIDOL,26/08/1984,NOVO,100840020.0,01/08/2029,2599201096973,ANALGESICOS NAO NARCOTICOS,61100004000136 - ZAMBON LABORATÓRIOS FARMACÊUTICOS LTDA.,VÁLIDO,HIDROXIBENZOATO DE VIMINOL,DIVIDOL
MEDICAMENTO,DIXIL,07/04/2022,SIMILAR,100431433.0,,25351063251202260,ANTIALOPECIA,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,MINOXIDIL,DIXIL
MEDICAMENTO,DIZTABEX,30/09/2019,SIMILAR,126750363.0,01/09/2029,25351013630201469,ANTICONVULSIVANTES,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,DIVALPROATO DE SODIO,DIZTABEX
MEDICAMENTO,DMSA-TEC,16/03/2020,RADIOFARMACO,181000022.0,01/03/2023,25351412116201539,AGENTES DIAGNOSTICOS RADIOATIVOS,00402552000126 - COMISSAO NACIONAL DE ENERGIA NUCLEAR,VÁLIDO,SUCCIMER,DMSA-TEC
MEDICAMENTO,DOBEVEN,17/02/2010,NOVO,101180612.0,01/02/2025,25351208633200871,ANTIVARICOSOS DE ACAO SISTEMICA,62462015000129 - APSEN FARMACEUTICA S/A,VÁLIDO,DOBESILATO DE CALCIO,DOBEVEN
MEDICAMENTO,DOBTAN,11/03/1997,SIMILAR,104970256.0,01/03/2027,250000068869613,MEDICAMENTOS C/ ACAO NO MIOCARDIO,60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,VÁLIDO,CLORIDRATO DE DOBUTAMINA,DOBTAN
MEDICAMENTO,DOBU,17/09/2012,SIMILAR,103700583.0,01/09/2027,25351584478201028,OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,CLORIDRATO DE DOBUTAMINA,DOBU
MEDICAMENTO,DOBUTARISTON,29/07/2013,SIMILAR,116370085.0,01/06/2028,25351325244201323,OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR,58430828000160 - BLAU FARMACÊUTICA S.A.,VÁLIDO,CLORIDRATO DE DOBUTAMINA,DOBUTARISTON
MEDICAMENTO,DOBUTREX,14/06/2004,NOVO,155620008.0,01/06/2025,25351065607200418,OUTROS PRODUTOS COM ACAO NO MIOCARDIO E SISTEMA DE CONDUCAO,05439635000103 - ANTIBIÓTICOS DO BRASIL LTDA,VÁLIDO,CLORIDRATO DE DOBUTAMINA,DOBUTREX
MEDICAMENTO,DOCEGLENNU,20/03/2017,SIMILAR,110130282.0,01/03/2027,25351278436201416,ANTINEOPLASICO,44363661000157 - GLENMARK FARMACÊUTICA LTDA,VÁLIDO,DOCETAXEL,DOCEGLENNU
MEDICAMENTO,DOCELIBBS,16/04/2004,SIMILAR,100330121.0,01/04/2029,25351024457200310,ANTINEOPLASICO,61230314000175 - LIBBS FARMACÊUTICA LTDA,VÁLIDO,DOCETAXEL TRIIDRATADO,DOCELIBBS
MEDICAMENTO,DOCETAXEL,28/08/2006,GENERICO,110130233.0,01/08/2026,25351476274200530,ANTINEOPLASICO,44363661000157 - GLENMARK FARMACÊUTICA LTDA,VÁLIDO,DOCETAXEL,DOCETAXEL
MEDICAMENTO,DOCETAXEL,01/03/2017,GENERICO,110130281.0,01/03/2027,25351198746201469,ANTINEOPLASICO,44363661000157 - GLENMARK FARMACÊUTICA LTDA,VÁLIDO,DOCETAXEL,DOCETAXEL
MEDICAMENTO,DOCEUNO,10/09/2018,SIMILAR,100431257.0,01/09/2028,25351297524201719,AGENTES ANTINEOPLÁSICOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,DOCETAXEL TRIIDRATADO,DOCEUNO
MEDICAMENTO,DOCLAXIN,05/08/2013,SIMILAR,116370094.0,01/05/2029,25351330373201358,ANTIBIOTICOS SISTEMICOS-ASSOCIACOES MEDICAMENTOSAS,58430828000160 - BLAU FARMACÊUTICA S.A.,VÁLIDO,AMOXICILINA SODICA +  CLAVULANATO DE POTASSIO,DOCLAXIN
MEDICAMENTO,DOGRELIX,18/07/2016,SIMILAR,143810190.0,01/07/2026,25351385060201213,OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR,02814497000107 - CIMED INDUSTRIA S.A,VÁLIDO,BISSULFATO DE CLOPIDOGREL,DOGRELIX
MEDICAMENTO,DOJOLVI,16/08/2021,NOVO,139640003.0,01/08/2024,25351711527201922,VÁRIOS PRODUTOS PARA O TRATO ALIMENTAR E METABOLISMO,27724245000118 - ULTRAGENYX BRASIL FARMACEUTICA LTDA,VÁLIDO,TRI-HEPTANOINA,DOJOLVI
MEDICAMENTO,DOLADOR,03/05/2021,SIMILAR,109740313.0,01/05/2031,25351368051201814,ANTICONVULSIVANTES,49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA,VÁLIDO,PREGABALINA,DOLADOR
MEDICAMENTO,DOLAMIN,26/02/2003,NOVO,103900139.0,01/02/2028,25351202887200290,ANTINFLAMATORIOS,33349473000158 - FARMOQUÍMICA S/A,VÁLIDO,CLONIXINATO DE LISINA,DOLAMIN
MEDICAMENTO,DOLAMIN FLEX,12/12/2005,NOVO,103900174.0,01/12/2025,25351045341200314,ANALGESICOS,33349473000158 - FARMOQUÍMICA S/A,VÁLIDO,CLONIXINATO DE LISINA +  CLORIDRATO DE CICLOBENZAPRINA,DOLAMIN FLEX
MEDICAMENTO,DOLO MOFF,09/05/2016,SIMILAR,104971399.0,01/05/2026,25351245313201521,ANALGESICOS NARCOTICOS,60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,VÁLIDO,SULFATO DE MORFINA PENTAIDRATADO,DOLO MOFF
MEDICAMENTO,DOLO MOFF,04/01/2021,SIMILAR,104971455.0,01/01/2024,25351573613202064,ANALGESICOS NARCOTICOS,60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,VÁLIDO,SULFATO DE MORFINA PENTAIDRATADO,DOLO MOFF
MEDICAMENTO,DOLOSAL,13/11/1989,SIMILAR,102980034.0,01/10/2029,2599201850174,ANALGESICOS NARCOTICOS,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,CLORIDRATO DE PETIDINA,DOLOSAL
MEDICAMENTO,DOLOTRAT,25/04/2016,ESPECIFICO,120090029.0,01/04/2026,25351292379201517,PRODUTOS A BASE DE CALCIO-ASSOCIACOES MEDICAMENTOSAS,68032192000151 - BIONATUS LABORATÓRIO BOTÂNICO LTDA,VÁLIDO,CARBONATO DE CALCIO +  COLECALCIFEROL,DOLOTRAT
MEDICAMENTO,DOMPED,15/07/2019,NOVO,105730723.0,01/07/2029,25351674547201561,ANTIEMETICOS E ANTINAUSEANTES,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,DOMPERIDONA,DOMPED
MEDICAMENTO,DOMPERIDONA,03/09/2007,GENERICO,123520192.0,01/09/2027,25351169466200410,ANTIEMETICOS E ANTINAUSEANTES,73663650000190 - RANBAXY FARMACÊUTICA LTDA,VÁLIDO,DOMPERIDONA,DOMPERIDONA
MEDICAMENTO,DOMPERIDONA,28/09/2015,GENERICO,100431163.0,01/09/2025,25351711352201449,ANTIEMETICOS E ANTINAUSEANTES,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,DOMPERIDONA,DOMPERIDONA
MEDICAMENTO,DOMPERIX,19/07/2010,SIMILAR,100431033.0,01/07/2025,25351105896200917,ANTIEMETICOS E ANTINAUSEANTES,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,DOMPERIDONA,DOMPERIX
MEDICAMENTO,DOMPGRAN,31/10/2016,SIMILAR,167730457.0,01/10/2026,25351406937201521,ANTIEMETICOS E ANTINAUSEANTES,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,DOMPERIDONA,DOMPGRAN
MEDICAMENTO,DOMPLIV,28/12/2015,SIMILAR,102351115.0,01/12/2025,25351413440201569,ANTIEMETICOS E ANTINAUSEANTES,57507378000365 - EMS S/A,VÁLIDO,DOMPERIDONA,DOMPLIV
MEDICAMENTO,DON,09/01/2017,SIMILAR,100431199.0,01/01/2027,25351413723201691,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,CLORIDRATO DE DONEPEZILA,DON
MEDICAMENTO,DONAREN,11/03/1997,SIMILAR,101180130.0,01/03/2027,250000414339699,ANTIDEPRESSIVOS,62462015000129 - APSEN FARMACEUTICA S/A,VÁLIDO,CLORIDRATO DE TRAZODONA,DONAREN
MEDICAMENTO,DONAREN RETARD,30/07/2007,NOVO,101180601.0,01/07/2027,25351153254200674,ANTIDEPRESSIVOS,62462015000129 - APSEN FARMACEUTICA S/A,VÁLIDO,CLORIDRATO DE TRAZODONA,DONAREN RETARD
MEDICAMENTO,DONEZYD,26/02/2018,GENERICO,156510067.0,01/02/2028,25351230014201753,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,05254971000181 - ZYDUS NIKKHO FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE DONEPEZILA,DONEZYD
MEDICAMENTO,DONILA,29/10/2012,SIMILAR,105730438.0,01/10/2027,25351300880201071,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,CLORIDRATO DE DONEPEZILA,DONILA
MEDICAMENTO,DONILA DUO,08/12/2014,NOVO,105730467.0,01/12/2029,25351186543201316,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,CLORIDRATO DE DONEPEZILA +  CLORIDRATO DE MEMANTINA,DONILA DUO
MEDICAMENTO,DOPABANE,12/08/2013,SIMILAR,116370120.0,01/06/2028,25351325139201332,OUTROS MEDICAMENTOS DE ACAO NO APARELHO CARDIOVASCULAR,58430828000160 - BLAU FARMACÊUTICA S.A.,VÁLIDO,CLORIDRATO DE DOPAMINA,DOPABANE
MEDICAMENTO,DOPACRIS,08/11/2000,SIMILAR,102980106.0,01/06/2029,2500100371186,MEDICAMENTOS C/ ACAO NO MIOCARDIO,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,CLORIDRATO DE DOPAMINA,DOPACRIS
MEDICAMENTO,DOPCYM,19/07/2021,SIMILAR,155370099.0,01/07/2031,25351590126202147,ANTIBACTERIANO,64171697000146 - ACCORD FARMACÊUTICA LTDA,VÁLIDO,DAPTOMICINA,DOPCYM
