TIPO_PRODUTO,NOME_PRODUTO,DATA_FINALIZACAO_PROCESSO,CATEGORIA_REGULATORIA,NUMERO_REGISTRO_PRODUTO,DATA_VENCIMENTO_REGISTRO,NUMERO_PROCESSO,CLASSE_TERAPEUTICA,EMPRESA_DETENTORA_REGISTRO,SITUACAO_REGISTRO,PRINCIPIO_ATIVO,NOME-PRODUTO
MEDICAMENTO,CLORIDRATO DE TERBINAFINA,11/04/2011,GENERICO,103700557.0,01/04/2026,25351262428200929,ANTIMICOTICO,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,CLORIDRATO DE TERBINAFINA,CLORIDRATO DE TERBINAFINA
MEDICAMENTO,CLORIDRATO DE TERBINAFINA,04/05/2015,GENERICO,183260089.0,01/06/2026,25351698057201451,ANTIMICOTICO,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,CLORIDRATO DE TERBINAFINA,CLORIDRATO DE TERBINAFINA
MEDICAMENTO,CLORIDRATO DE TERBINAFINA,20/07/2015,GENERICO,183260262.0,01/06/2026,25351693672201417,ANTIMICOTICOS PARA USO TOPICO,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,CLORIDRATO DE TERBINAFINA,CLORIDRATO DE TERBINAFINA
MEDICAMENTO,CLORIDRATO DE TERBINAFINA,28/01/2019,GENERICO,105730619.0,01/01/2027,25351849591201802,ANTIMICOTICO,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,CLORIDRATO DE TERBINAFINA,CLORIDRATO DE TERBINAFINA
MEDICAMENTO,CLORIDRATO DE TETRACICLINA,20/08/2007,GENERICO,125680171.0,01/08/2027,25351486697200649,ANTIBIOTICOS SISTEMICOS SIMPLES,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,CLORIDRATO DE TETRACICLINA,CLORIDRATO DE TETRACICLINA
MEDICAMENTO,CLORIDRATO DE TETRACICLINA,09/06/2008,GENERICO,109170071.0,01/06/2028,25351308337200798,ANTIBIOTICOS SISTEMICOS SIMPLES,17875154000120 - MEDQUIMICA INDUSTRIA FARMACEUTICA LTDA.,VÁLIDO,CLORIDRATO DE TETRACICLINA,CLORIDRATO DE TETRACICLINA
MEDICAMENTO,CLORIDRATO DE TETRACICLINA,26/09/2011,GENERICO,103700567.0,01/09/2026,25351584538200988,ANTIBIOTICOS SISTEMICOS SIMPLES,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,CLORIDRATO DE TETRACICLINA,CLORIDRATO DE TETRACICLINA
MEDICAMENTO,CLORIDRATO DE TETRACICLINA + ANFOTERICINA B,04/06/2001,GENERICO,102980277.0,01/06/2026,253510045470161,PRODS  GINECOLOGICOS ANTINFECC  TOPICOS ASSOC  MEDICAMENTOSAS,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,ANFOTERICINA B +  CLORIDRATO DE TETRACICLINA,CLORIDRATO DE TETRACICLINA + ANFOTERICINA B
MEDICAMENTO,CLORIDRATO DE TETRAHIDROZOLINA,03/09/2001,NOVO,119610009.0,01/09/2006,250000205319962,ANTINFLAMATORIOS,27011022000103 - BL INDÚSTRIA OTICA LTDA,VÁLIDO,NAN,CLORIDRATO DE TETRAHIDROZOLINA
MEDICAMENTO,CLORIDRATO DE TIAMINA,17/08/2009,ESPECIFICO,113430170.0,01/08/2029,25351129609200966,MONOVITAMINAS EXCETO VITAMINA K,19570720000110 - HIPOLABOR FARMACEUTICA LTDA,VÁLIDO,CLORIDRATO DE TIAMINA,CLORIDRATO DE TIAMINA
MEDICAMENTO,CLORIDRATO DE TICLOPIDINA,08/10/2007,GENERICO,102350674.0,01/10/2027,25351013987200413,OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE,57507378000365 - EMS S/A,VÁLIDO,CLORIDRATO DE TICLOPIDINA,CLORIDRATO DE TICLOPIDINA
MEDICAMENTO,CLORIDRATO DE TIZANIDINA,20/08/2007,GENERICO,123520196.0,01/08/2027,25351005737200663,RELAXANTES MUSCULARES CENTRAIS SIMPLES,73663650000190 - RANBAXY FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE TIZANIDINA,CLORIDRATO DE TIZANIDINA
MEDICAMENTO,CLORIDRATO DE TIZANIDINA,07/03/2016,GENERICO,156490008.0,01/03/2026,25351183445201293,RELAXANTES MUSCULARES CENTRAIS SIMPLES,05399786000185 - UNICHEM FARMACÊUTICA DO BRASIL LTDA,VÁLIDO,CLORIDRATO DE TIZANIDINA,CLORIDRATO DE TIZANIDINA
MEDICAMENTO,CLORIDRATO DE TIZANIDINA,04/05/2020,GENERICO,103700746.0,01/05/2030,25351353830201904,RELAXANTES MUSCULARES CENTRAIS SIMPLES,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,CLORIDRATO DE TIZANIDINA,CLORIDRATO DE TIZANIDINA
MEDICAMENTO,CLORIDRATO DE TOPOTECANA,08/04/2013,GENERICO,155370029.0,01/04/2028,25351448858201147,ANTINEOPLASICO,64171697000146 - ACCORD FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE TOPOTECANA,CLORIDRATO DE TOPOTECANA
MEDICAMENTO,CLORIDRATO DE TRAMADOL,18/10/2001,GENERICO,100470328.0,01/10/2026,253510213240113,ANALGESICOS NARCOTICOS,61286647000116 - SANDOZ DO BRASIL INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE TRAMADOL,CLORIDRATO DE TRAMADOL
MEDICAMENTO,CLORIDRATO DE TRAMADOL,21/06/2004,GENERICO,105830279.0,01/06/2029,25351018696200322,ANALGESICOS NARCOTICOS,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,CLORIDRATO DE TRAMADOL,CLORIDRATO DE TRAMADOL
MEDICAMENTO,CLORIDRATO DE TRAMADOL,20/01/2005,GENERICO,102350731.0,01/01/2025,25351167586200474,ANALGESICOS NARCOTICOS,57507378000365 - EMS S/A,VÁLIDO,CLORIDRATO DE TRAMADOL,CLORIDRATO DE TRAMADOL
MEDICAMENTO,CLORIDRATO DE TRAMADOL,24/12/2012,GENERICO,103110141.0,01/12/2027,25351765318201153,ANALGESICOS NARCOTICOS,01571702000198 - HALEX ISTAR INDÚSTRIA FARMACÊUTICA SA,VÁLIDO,CLORIDRATO DE TRAMADOL,CLORIDRATO DE TRAMADOL
MEDICAMENTO,CLORIDRATO DE TRAMADOL,16/11/2020,GENERICO,100410183.0,01/10/2027,25351935826202094,ANALGESICOS NARCOTICOS,49324221000104 - FRESENIUS KABI BRASIL LTDA,VÁLIDO,CLORIDRATO DE TRAMADOL,CLORIDRATO DE TRAMADOL
MEDICAMENTO,CLORIDRATO DE TRAMADOL (PORT 344/98 - LISTA A2),04/12/2006,GENERICO,103700502.0,01/12/2026,25351224002200637,ANALGESICOS NARCOTICOS,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,CLORIDRATO DE TRAMADOL,CLORIDRATO DE TRAMADOL (PORT 344/98 - LISTA A2)
MEDICAMENTO,CLORIDRATO DE TRAMADOL (PORT 344/98 LISTA A2),20/01/2005,GENERICO,105830388.0,01/01/2025,25351176908200476,ANALGESICOS NARCOTICOS,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,CLORIDRATO DE TRAMADOL,CLORIDRATO DE TRAMADOL (PORT 344/98 LISTA A2)
MEDICAMENTO,CLORIDRATO DE TRAMADOL (PORT 344/98 LISTA A2),14/02/2011,GENERICO,167730257.0,01/01/2025,25351673648201087,ANALGESICOS NARCOTICOS,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE TRAMADOL,CLORIDRATO DE TRAMADOL (PORT 344/98 LISTA A2)
MEDICAMENTO,"CLORIDRATO DE TRAMADOL (PORT. 344/98, L-A2)",15/10/2007,GENERICO,103700503.0,01/10/2027,25351223619200635,ANALGESICOS NARCOTICOS,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,CLORIDRATO DE TRAMADOL,"CLORIDRATO DE TRAMADOL (PORT. 344/98, L-A2)"
MEDICAMENTO,CLORIDRATO DE TRAMADOL (PORTARIA 344/98 - LISTA A2),07/07/2008,GENERICO,113430156.0,01/07/2028,25351098075200748,ANALGESICOS NARCOTICOS,19570720000110 - HIPOLABOR FARMACEUTICA LTDA,VÁLIDO,CLORIDRATO DE TRAMADOL,CLORIDRATO DE TRAMADOL (PORTARIA 344/98 - LISTA A2)
MEDICAMENTO,CLORIDRATO DE TRAZODONA,09/03/2015,GENERICO,105250059.0,01/03/2025,25351453013201210,ANTIDEPRESSIVOS,33078528000132 - TORRENT DO BRASIL LTDA,VÁLIDO,CLORIDRATO DE TRAZODONA,CLORIDRATO DE TRAZODONA
MEDICAMENTO,CLORIDRATO DE TRAZODONA,13/06/2016,GENERICO,105830789.0,01/06/2026,25351607084201461,ANTIDEPRESSIVOS,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,CLORIDRATO DE TRAZODONA,CLORIDRATO DE TRAZODONA
MEDICAMENTO,CLORIDRATO DE TRAZODONA,25/07/2016,GENERICO,126750193.0,01/07/2026,25351619608201467,ANTIDEPRESSIVOS,72593791000111 - NOVA QUIMICA FARMACÊUTICA S/A,VÁLIDO,CLORIDRATO DE TRAZODONA,CLORIDRATO DE TRAZODONA
MEDICAMENTO,CLORIDRATO DE VALACICLOVIR,13/05/2013,GENERICO,123520227.0,01/05/2028,25351512847200960,ANTIVIROTICOS,73663650000190 - RANBAXY FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE VALACICLOVIR,CLORIDRATO DE VALACICLOVIR
MEDICAMENTO,CLORIDRATO DE VANCOMICINA,28/04/2005,GENERICO,103700461.0,01/04/2025,25351229962200421,ANTIBIOTICOS SISTEMICOS SIMPLES,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,CLORIDRATO DE VANCOMICINA,CLORIDRATO DE VANCOMICINA
MEDICAMENTO,CLORIDRATO DE VANCOMICINA,05/08/2013,GENERICO,116370092.0,01/01/2026,25351325290201312,ANTIBIOTICOS SISTEMICOS SIMPLES,58430828000160 - BLAU FARMACÊUTICA S.A.,VÁLIDO,CLORIDRATO DE VANCOMICINA,CLORIDRATO DE VANCOMICINA
MEDICAMENTO,CLORIDRATO DE VANCOMICINA,10/02/2016,GENERICO,103460017.0,01/02/2026,25351765866201503,ANTIBIOTICOS SISTEMICOS SIMPLES,47231121000108 - BEKER PRODUTOS FÁRMACO HOSPITALARES LTDA,VÁLIDO,CLORIDRATO DE VANCOMICINA,CLORIDRATO DE VANCOMICINA
MEDICAMENTO,CLORIDRATO DE VARDENAFILA,03/10/2016,GENERICO,102351173.0,01/10/2026,25351864714201681,VASODILATADORES,57507378000365 - EMS S/A,VÁLIDO,CLORIDRATO DE VARDENAFILA,CLORIDRATO DE VARDENAFILA
MEDICAMENTO,CLORIDRATO DE VENLAFAXINA,18/05/2015,GENERICO,183260132.0,01/12/2026,25351664961201411,ANTIDEPRESSIVOS,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,CLORIDRATO DE VENLAFAXINA,CLORIDRATO DE VENLAFAXINA
MEDICAMENTO,CLORIDRATO DE VENLAFAXINA,17/08/2015,GENERICO,100431147.0,01/08/2025,25351711347201436,ANTIDEPRESSIVOS,61190096000192 - EUROFARMA LABORATÓRIOS S.A.,VÁLIDO,CLORIDRATO DE VENLAFAXINA,CLORIDRATO DE VENLAFAXINA
MEDICAMENTO,CLORIDRATO DE VENLAFAXINA (PORT. 344/98 L-C1),21/01/2019,GENERICO,105730604.0,01/11/2027,25351849214201865,ANTIDEPRESSIVOS,60659463002992 - ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,VÁLIDO,CLORIDRATO DE VENLAFAXINA,CLORIDRATO DE VENLAFAXINA (PORT. 344/98 L-C1)
MEDICAMENTO,CLORIDRATO DE VERAPAMIL,11/07/2002,GENERICO,103700373.0,01/07/2027,253510033220297,ANTIANGINOSOS E VASODILATADORES,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,CLORIDRATO DE VERAPAMIL,CLORIDRATO DE VERAPAMIL
MEDICAMENTO,CLORIDRATO DE VERAPAMIL,30/03/2004,GENERICO,102350626.0,01/03/2029,25351024493200375,ANTIANGINOSOS E VASODILATADORES,57507378000365 - EMS S/A,VÁLIDO,CLORIDRATO DE VERAPAMIL,CLORIDRATO DE VERAPAMIL
MEDICAMENTO,CLORIDRATO DE VERAPAMIL,23/06/2004,GENERICO,105830343.0,01/06/2029,25351024489200315,ANTIANGINOSOS E VASODILATADORES,45992062000165 - GERMED FARMACEUTICA LTDA,VÁLIDO,CLORIDRATO DE VERAPAMIL,CLORIDRATO DE VERAPAMIL
MEDICAMENTO,CLORIDRATO DE VERAPAMIL,02/07/2007,GENERICO,107140245.0,01/07/2027,25351096397200671,ANTIANGINOSOS E VASODILATADORES,61068755000112 - SANVAL COMÉRCIO E INDÚSTRIA LTDA,VÁLIDO,CLORIDRATO DE VERAPAMIL,CLORIDRATO DE VERAPAMIL
MEDICAMENTO,CLORIDRATO DE ZIPRASIDONA,23/12/2013,GENERICO,102351095.0,01/12/2028,25351435315201216,ANTIPSICOTICOS,57507378000365 - EMS S/A,VÁLIDO,CLORIDRATO DE ZIPRASIDONA MONOIDRATADO,CLORIDRATO DE ZIPRASIDONA
MEDICAMENTO,CLORIDRATO DE ZIPRASIDONA,20/06/2014,GENERICO,110390171.0,01/06/2029,25351176077201403,ANTIPSICOTICOS,43640754000119 - FUNDAÇÃO PARA O REMÉDIO POPULAR - FURP,VÁLIDO,CLORIDRATO DE ZIPRASIDONA MONOIDRATADO,CLORIDRATO DE ZIPRASIDONA
MEDICAMENTO,CLORIDRATO DE ZIPRASIDONA,22/09/2014,GENERICO,126250099.0,01/09/2029,25351649156201316,ANTIPSICOTICOS,00394502007157 - LABORATÓRIO FARMACÊUTICO DA MARINHA,VÁLIDO,CLORIDRATO DE ZIPRASIDONA MONOIDRATADO,CLORIDRATO DE ZIPRASIDONA
MEDICAMENTO,CLORIDRATRO DE TRAZODONA,13/06/2016,GENERICO,167730413.0,01/06/2026,25351607083201417,ANTIDEPRESSIVOS,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE TRAZODONA,CLORIDRATRO DE TRAZODONA
MEDICAMENTO,CLORITECAN,23/10/2017,SIMILAR,155370056.0,01/10/2027,25351515145201716,ANTINEOPLASICO,64171697000146 - ACCORD FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE IRINOTECANO TRIIDRATADO,CLORITECAN
MEDICAMENTO,CLOROQUINA DIFOSFATO,25/11/2002,SIMILAR,110630094.0,01/11/2027,253510115800157,ANTIMALARICOS,33781055000135 - FUNDAÇÃO OSWALDO CRUZ,VÁLIDO,DIFOSFATO DE CLOROQUINA,CLOROQUINA DIFOSFATO
MEDICAMENTO,CLORPROMAZ,26/03/2001,SIMILAR,104970155.0,01/09/2025,2500100287387,NEUROLEPTICOS,60665981000118 - UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S/A,VÁLIDO,CLORIDRATO DE CLORPROMAZINA,CLORPROMAZ
MEDICAMENTO,CLORTALIDONA,05/05/2003,GENERICO,102350614.0,01/05/2028,25351213161200282,DIURETICOS SIMPLES,57507378000365 - EMS S/A,VÁLIDO,CLORTALIDONA,CLORTALIDONA
MEDICAMENTO,CLORTALIDONA,04/02/2019,GENERICO,103920191.0,01/02/2029,25351811556201811,DIURETICOS SIMPLES,30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,VÁLIDO,CLORTALIDONA,CLORTALIDONA
MEDICAMENTO,CLORTALIL,21/11/2016,SIMILAR,135690691.0,01/11/2026,25351300587201590,DIURETICOS SIMPLES,00923140000131 - EMS SIGMA PHARMA LTDA,VÁLIDO,CLORTALIDONA,CLORTALIL
MEDICAMENTO,CLOTREN,04/12/1997,SIMILAR,103700249.0,01/12/2017,250000068259700,ANTIMICOTICOS PARA USO TOPICO,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,CLOTRIMAZOL,CLOTREN
MEDICAMENTO,CLOTRIGEL,29/09/2008,SIMILAR,110130260.0,01/09/2028,25351171630200874,ANTIMICOTICOS PARA USO TOPICO,44363661000157 - GLENMARK FARMACÊUTICA LTDA,VÁLIDO,CLOTRIMAZOL,CLOTRIGEL
MEDICAMENTO,CLOTRIMAZOL,06/02/1997,SIMILAR,126250031.0,01/02/2027,250000344249688,ANTIMICOTICOS PARA USO TOPICO,00394502007157 - LABORATÓRIO FARMACÊUTICO DA MARINHA,VÁLIDO,CLOTRIMAZOL,CLOTRIMAZOL
MEDICAMENTO,CLOTRIMAZOL,02/05/2000,GENERICO,102350440.0,01/04/2025,253510056370015,ANTIMICOTICOS PARA USO TOPICO,57507378000365 - EMS S/A,VÁLIDO,CLOTRIMAZOL,CLOTRIMAZOL
MEDICAMENTO,CLOTRIMAZOL,20/10/2003,SIMILAR,127580059.0,01/10/2008,253510360690121,ANTIMICOTICOS PARA USO TOPICO,56930811000146 - LABORATÓRIO FARMACÊUTICO CARESSE LTDA ME,VÁLIDO,CLOTRIMAZOL,CLOTRIMAZOL
MEDICAMENTO,CLOTRIMAZOL,30/05/2005,GENERICO,103700457.0,01/05/2025,253510190120087,ANTIMICOTICOS PARA USO TOPICO,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,CLOTRIMAZOL,CLOTRIMAZOL
MEDICAMENTO,CLOTRIMAZOL,08/06/2009,GENERICO,125680210.0,01/06/2029,25351522711200847,ANTIMICOTICOS PARA USO TOPICO,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,CLOTRIMAZOL,CLOTRIMAZOL
MEDICAMENTO,CLOTRIMAZOL,29/07/2013,GENERICO,103920171.0,01/07/2028,25351020688201012,ANTIMICOTICOS PARA USO TOPICO,30222814000131 - VITAMEDIC INDUSTRIA FARMACEUTICA LTDA,VÁLIDO,CLOTRIMAZOL,CLOTRIMAZOL
MEDICAMENTO,CLOTRIMAZOL,22/06/2015,GENERICO,183260167.0,01/04/2027,25351678016201475,ANTIMICOTICOS PARA USO TOPICO,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,CLOTRIMAZOL,CLOTRIMAZOL
MEDICAMENTO,CLOTRIMAZOL,22/06/2015,GENERICO,183260172.0,01/03/2026,25351680529201415,ANTIMICOTICOS PARA USO TOPICO,10588595001092 - SANOFI MEDLEY FARMACÊUTICA LTDA.,VÁLIDO,CLOTRIMAZOL,CLOTRIMAZOL
MEDICAMENTO,CLOTRIMAZOL,25/09/2017,GENERICO,105350199.0,01/09/2027,25351336574201711,ANTIMICOTICOS PARA USO TOPICO,17115437000173 - LABORATÓRIO GLOBO SA,VÁLIDO,CLOTRIMAZOL,CLOTRIMAZOL
MEDICAMENTO,CLOTRIMAZOL + ACETATO DE DEXAMETASONA,27/04/2004,GENERICO,125680096.0,01/04/2029,25351050591200368,GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA,73856593000166 - PRATI DONADUZZI & CIA LTDA,VÁLIDO,ACETATO DE DEXAMETASONA +  CLOTRIMAZOL,CLOTRIMAZOL + ACETATO DE DEXAMETASONA
MEDICAMENTO,CLOTRIMIX,13/12/2021,NAN,103900217.0,01/11/2026,25351373965202101,ANTIMICOTICOS PARA USO TOPICO,33349473000158 - FARMOQUÍMICA S/A,VÁLIDO,CLOTRIMAZOL,CLOTRIMIX
MEDICAMENTO,CLOZAPINA,30/08/2010,GENERICO,101830148.0,01/08/2025,25351108080201037,NEUROLEPTICOS,10877926000113 - LABORATORIO FARMACEUTICO DO ESTADO DE PERNAMBUCO GOVERNADOR MIG,VÁLIDO,CLOZAPINA,CLOZAPINA
MEDICAMENTO,CLOZAPINA,30/08/2010,GENERICO,102980378.0,01/08/2025,25351108105201032,NEUROLEPTICOS,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,CLOZAPINA,CLOZAPINA
MEDICAMENTO,CO-PRESSOTEC,23/09/1996,SIMILAR,103700128.0,01/09/2026,250000261489657,ANTI-HIPERTENSIVOS,17159229000176 - LABORATÓRIO TEUTO BRASILEIRO S/A,VÁLIDO,HIDROCLOROTIAZIDA +  MALEATO DE ENALAPRIL,CO-PRESSOTEC
MEDICAMENTO,COAGADEX,21/06/2021,BIOLOGICO,149320019.0,01/06/2031,25351605765202033,FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA,"03959540000195 - CHEMICALTECH IMPORTAÇÃO, EXPORTAÇÃO E COMÉRCIO DE PRODUTOS MÉDI",VÁLIDO,FATOR X DE COAGULACAO ,COAGADEX
MEDICAMENTO,COALY,14/01/2019,SIMILAR,167730613.0,01/01/2029,25351689687201716,ANTIAGREGANTE PLAQUETARIO,05044984000126 - LEGRAND PHARMA INDÚSTRIA FARMACÊUTICA LTDA,VÁLIDO,TICAGRELOR,COALY
MEDICAMENTO,COARTEM,02/02/1999,NOVO,100680103.0,01/02/2029,250000284679878,ANTIMALARICOS,56994502000130 - NOVARTIS BIOCIENCIAS S.A,VÁLIDO,LUMEFANTRINA +  ARTEMETER,COARTEM
MEDICAMENTO,COBAPETIT,17/07/2000,SIMILAR,115600070.0,01/07/2025,250000098959955,ESTIMULANTES DO APETITE,17562075000169 - CIFARMA CIENTÍFICA FARMACÊUTICA LTDA,VÁLIDO,CLORIDRATO DE CIPROEPTADINA +  COBAMAMIDA,COBAPETIT
MEDICAMENTO,COBAVITAL,12/09/2011,NOVO,105530344.0,01/10/2029,25351256554201137,ESTIMULANTES DO APETITE,56998701000116 - ABBOTT LABORATÓRIOS DO BRASIL LTDA,VÁLIDO,CLORIDRATO DE CIPROEPTADINA +  COBAMAMIDA,COBAVITAL
MEDICAMENTO,COCICHIMIL,08/08/2011,SIMILAR,118190109.0,01/01/2028,25351363146201112,ANTINFLAMATORIOS ANTIREUMATICOS,92265552000140 - MULTILAB INDÚSTRIA E COMÉRCIO DE PRODUTOS FARMACÊUTICOS LTDA,VÁLIDO,COLCHICINA,COCICHIMIL
MEDICAMENTO,COD,08/04/2019,NOVO,103720285.0,01/04/2029,25351630137201871,ANALGESICOS NARCOTICOS,43312503000105 - SUPERA FARMA LABORATÓRIOS S.A,VÁLIDO,FOSFATO DE CODEINA,COD
MEDICAMENTO,COD PAR,08/10/2018,SIMILAR,103720284.0,01/10/2028,25351162530201829,ANALGESICOS NARCOTICOS,43312503000105 - SUPERA FARMA LABORATÓRIOS S.A,VÁLIDO,FOSFATO DE CODEINA +  PARACETAMOL,COD PAR
MEDICAMENTO,CODATEN,08/01/2003,NOVO,100680898.0,01/01/2028,253510013910158,ANALGESICOS NARCOTICOS,56994502000130 - NOVARTIS BIOCIENCIAS S.A,VÁLIDO,DICLOFENACO SODICO +  FOSFATO DE CODEINA,CODATEN
MEDICAMENTO,CODEIN,20/12/1999,NOVO,102980199.0,01/03/2027,250000312569679,ANALGESICOS NARCOTICOS,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,FOSFATO DE CODEINA,CODEIN
MEDICAMENTO,CODYLEX,13/05/2013,SIMILAR,154230202.0,01/05/2028,25351423073201192,ANALGESICOS NARCOTICOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,FOSFATO DE CODEINA +  PARACETAMOL,CODYLEX
MEDICAMENTO,COGIT,17/06/2019,SIMILAR,109740280.0,01/06/2029,25351368049201845,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,49475833000106 - BIOLAB SANUS FARMACÊUTICA LTDA,VÁLIDO,BROMIDRATO DE GALANTAMINA,COGIT
MEDICAMENTO,COGLIVE,25/05/2015,SIMILAR,100330181.0,01/05/2025,25351099484201317,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,61230314000175 - LIBBS FARMACÊUTICA LTDA,VÁLIDO,BROMIDRATO DE GALANTAMINA,COGLIVE
MEDICAMENTO,COGNITUS,07/04/2014,FITOTERAPICO,118600098.0,01/04/2029,25351214280201314,FITOTERAPICO SIMPLES + OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,78950011000120 - HERBARIUM LABORATORIO BOTANICO LTDA,VÁLIDO,BACOPA MONNIERI(L.) WETTST.,COGNITUS
MEDICAMENTO,COGNIVA,24/12/2018,SIMILAR,102980499.0,01/12/2028,25351010327201411,OUTROS PRODUTOS QUE ATUAM SOBRE O SISTEMA NERVOSO,44734671000151 - CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.,VÁLIDO,HEMITARTARATO DE RIVASTIGMINA,COGNIVA
MEDICAMENTO,COLCHICINA,03/06/2013,GENERICO,154230203.0,01/06/2028,25351404906201210,ANTIGOTOSOS,03485572000104 - GEOLAB INDÚSTRIA FARMACÊUTICA S/A,VÁLIDO,COLCHICINA,COLCHICINA
MEDICAMENTO,COLCHIN,13/07/1998,SIMILAR,120190075.0,01/07/2008,250000105089418,ANTINFLAMATORIOS ANTIREUMATICOS,33408105000133 - GREENPHARMA QUÍMICA E FARMACÊUTICA LTDA,VÁLIDO,COLCHICINA,COLCHIN
MEDICAMENTO,COLCHIS,27/06/2001,SIMILAR,101180109.0,01/01/2026,250000093759591,ANTIGOTOSOS,62462015000129 - APSEN FARMACEUTICA S/A,VÁLIDO,COLCHICINA,COLCHIS
MEDICAMENTO,COLCHIS,24/05/2002,NOVO,101180595.0,01/05/2027,25351410945200508,ANTIGOTOSOS,62462015000129 - APSEN FARMACEUTICA S/A,VÁLIDO,COLCHICINA BASE,COLCHIS
MEDICAMENTO,COLEDUE,27/04/2020,GENERICO,178170882.0,01/04/2030,25351727341201995,ANTILIPEMICOS,61082426000207 - COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,VÁLIDO,EZETIMIBA,COLEDUE
MEDICAMENTO,COLIAFT,14/08/2017,SIMILAR,102351225.0,01/08/2027,25351367317201721,GLICOCORTICOIDES TOPICOS - ASSOCIACAO MEDICAMENTOSA,57507378000365 - EMS S/A,VÁLIDO,TRIANCINOLONA ACETONIDA,COLIAFT
MEDICAMENTO,COLIPAN,02/08/1994,SIMILAR,120190029.0,01/08/2029,2500001286492,ANTIESPASMODICOS E ANTICOLINERGICOS GASTRINTESTINAIS,33408105000133 - GREENPHARMA QUÍMICA E FARMACÊUTICA LTDA,VÁLIDO,BUTIL BROMETO DE ESCOPOLAMINA,COLIPAN
MEDICAMENTO,COLIS-TEK,26/08/2002,NOVO,127480023.0,01/08/2027,253510014910283,ANTIBIOTICOS SISTEMICOS SIMPLES,38909503000157 - OPEM REPRESENTAÇÃO IMPORTADORA EXPORTADORA E DISTRIBUIDORA LTDA,VÁLIDO,COLISTIMETATO DE SODIO,COLIS-TEK
MEDICAMENTO,COLLECTRO,17/12/2018,SIMILAR,188300061.0,01/12/2028,25351515389201484,ANTINEOPLASICO,11643096000122 - MYLAN LABORATORIOS LTDA,VÁLIDO,OXALIPLATINA,COLLECTRO
MEDICAMENTO,COLLECTRO,08/07/2019,SIMILAR,188300071.0,01/07/2029,25351864266201861,CITOSTATICOS ALQUILANTES,11643096000122 - MYLAN LABORATORIOS LTDA,VÁLIDO,OXALIPLATINA,COLLECTRO
